ID,ID_UM_MINIMA,COD_INTERN,DENUMIRE,PRET_LISTA,PRET_VANZ_MAG,GRAMAJ_UNITATEA_MINIMA,ORDINE_AFISARE,XDISC_PROMO,XTVA,XADAOS,PRODUS_ACTIV,ACOPERIRE,COD_BARE,COMENT,EXPL,PRET_LISTA_EURO,PAGINA_CATALOG,LINK_DISK,FIELD_1,FIELD_2,STOC_COMANDAT_CLN,STOC_COMANDAT_FUR,STOC_CURENT,STOC_REZERVAT,STOC_ASIGURAT,PARENT_ID,SOURCE_ID
630471,4,200206,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630471,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630339,82
630472,4,200207,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630472,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630338,82
630473,4,200208,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630473,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630341,82
630474,4,200209,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630474,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630345,82
630475,4,200210,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630475,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630347,82
630476,4,200211,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630476,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630348,82
630477,4,200212,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630477,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630349,82
630478,4,200213,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630478,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630360,82
630479,4,200214,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630479,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630355,82
630480,4,200215,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630480,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630352,82
630481,4,200216,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630481,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630359,82
630482,4,200217,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630482,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630354,82
630483,4,200218,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630483,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630357,82
630484,4,200219,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630484,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630351,82
630485,4,200220,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630485,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630361,82
630486,4,200221,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630486,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630412,82
630487,4,200222,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630487,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630369,82
630488,4,200223,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630488,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630408,82
630489,4,200224,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630489,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630374,82
630490,4,200225,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630490,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630375,82
630491,4,200226,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630491,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630376,82
630492,4,200227,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630492,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630378,82
630493,4,200228,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630493,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630385,82
630494,4,200229,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630494,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630386,82
630495,4,200230,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630495,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630409,82
630496,4,200231,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630496,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630387,82
630497,4,200232,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630497,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630383,82
630498,4,200233,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630498,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630379,82
630499,4,200234,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630499,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630393,82
630500,4,200235,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630500,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630391,82
630501,4,200236,OGLINDA RETROVIZOARE,50,50,0,999999999,0,24,0,1,0,630501,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630411,82
630574,4,cod nou00012.0,CITROEN C5,0,0,0,999999999,0,24,0,1,18,630574,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL
630503,4,200238,BARA FATA,200,200,0,999999999,0,24,0,1,0,630503,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630327,20
630504,4,200239,BARA FATA,400,400,0,999999999,0,24,0,1,0,630504,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630331,20
630575,4,cod nou00022.0,FORD KA,0,0,0,999999999,0,24,0,1,18,630575,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL
630578,4,200313,BARA FATA,300,300,0,999999999,0,24,0,1,0,630578,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630574,20
630576,4,cod nou00032.0,FORD FOCUS 3,0,0,0,999999999,0,24,0,1,18,630576,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL
630508,4,200243,BARA FATA,300,300,0,999999999,0,24,0,1,0,630508,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630335,20
630509,4,200244,BARA FATA,350,350,0,999999999,0,24,0,1,0,630509,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630336,20
630577,4,cod nou00042.0,OPEL ASTRA G,0,0,0,999999999,0,24,0,1,18,630577,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL
630579,4,200314,BARA FATA,250,250,0,999999999,0,24,0,1,0,630579,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630575,20
631997,4,cod nou821,MERCEDES A140 1.4 (82),0,0,0,999999999,0,24,0,1,18,631997,NULL,"1999, 1397CC, 60KW, 82CP, WDB1680312J102415",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
631998,4,cod nou801,MERCEDES A160 2.0CDI (80),0,0,0,999999999,0,24,0,1,18,631998,NULL,"2005, 1991CC, 60KW, 82CP, WDD1690062J079735",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
630580,4,200315,BARA FATA,500,500,0,999999999,0,24,0,1,0,630580,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630576,20
630663,4,200397,BARA SPATE,350,350,0,999999999,0,24,0,1,0,630663,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630384,42
630581,4,200316,BARA FATA,150,150,0,999999999,0,24,0,1,0,630581,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630577,20
630517,4,200252,BARA FATA,350,350,0,999999999,0,24,0,1,0,630517,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630344,20
630582,4,200317,BARA SPATE,150,150,0,999999999,0,24,0,1,0,630582,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630326,42
630583,4,200318,BARA SPATE,200,200,0,999999999,0,24,0,1,0,630583,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630327,42
630584,4,200319,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630584,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630331,42
630521,4,200256,BARA FATA,350,350,0,999999999,0,24,0,1,0,630521,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630348,20
630522,4,200257,BARA FATA,350,350,0,999999999,0,24,0,1,0,630522,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630349,20
630664,4,200398,BARA SPATE,300,300,0,999999999,0,24,0,1,0,630664,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630385,42
630524,4,200259,BARA FATA,350,350,0,999999999,0,24,0,1,0,630524,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630351,20
630525,4,200260,BARA FATA,350,350,0,999999999,0,24,0,1,0,630525,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630352,20
631400,4,201134,CAPOTA,350,350,0,999999999,0,24,0,1,0,631400,NULL,"SAE J639,  1 12540544",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630373,21
630654,4,200389,BARA FATA,350,350,0,999999999,0,24,0,1,0,630654,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630332,20
630657,4,cod nou731,FORD GALAXY 1.9 TDI (73),0,0,0,999999999,0,24,0,1,18,630657,NULL,"2002, 1896CC, 85KW, 115CP, WF0GXXPSSG2M31707",0,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL
630529,4,200264,BARA FATA,350,350,0,999999999,0,24,0,1,0,630529,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630356,20
630658,4,cod nou761,FORD MONDEO 3 2.0 TDCi (76),0,0,0,999999999,0,24,0,1,18,630658,NULL,"2004, 1998CC, 96KW, 130CP, WF05XXGBB54T15317",0,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL
630531,4,200266,BARA FATA,350,350,0,999999999,0,24,0,1,0,630531,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630358,20
630532,4,200267,BARA FATA,350,350,0,999999999,0,24,0,1,0,630532,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630359,20
630533,4,200268,BARA FATA,350,350,0,999999999,0,24,0,1,0,630533,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630360,20
631971,4,201705,USA SPATE DREAPTA,150,150,0,999999999,0,24,0,1,0,631971,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630368,38
630660,4,cod nou742.0,JAGUAR X-TYPE 2.0D (74),0,0,0,999999999,0,24,0,1,18,630660,NULL,"2005, 1998CC, 96KW, 130CP, SAJAH551156E65181",0,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL
630536,4,200271,BARA FATA,350,350,0,999999999,0,24,0,1,0,630536,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630363,20
630661,4,cod nou771,BMW 320D 2.0 (77),0,0,0,999999999,0,24,0,1,18,630661,NULL,"2001, 1951CC, 100KW, 136CP, WBAAL72080AK80730",0,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,NULL
630538,4,200273,BARA FATA,300,300,0,999999999,0,24,0,1,0,630538,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630365,20
630539,4,200274,BARA FATA,400,400,0,999999999,0,24,0,1,0,630539,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630366,20
630662,4,200396,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630662,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630332,42
630592,4,200327,BARA SPATE,200,200,0,999999999,0,24,0,1,0,630592,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630339,42
630593,4,200328,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630593,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630340,42
630543,4,200278,BARA FATA,350,350,0,999999999,0,24,0,1,0,630543,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630370,20
630544,4,200279,BARA FATA,300,300,0,999999999,0,24,0,1,0,630544,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630371,20
630545,4,200280,BARA FATA,300,300,0,999999999,0,24,0,1,0,630545,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630372,20
630594,4,200329,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630594,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630341,42
630547,4,200282,BARA FATA,350,350,0,999999999,0,24,0,1,0,630547,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630374,20
630595,4,200330,BARA SPATE,200,200,0,999999999,0,24,0,1,0,630595,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630342,42
630596,4,200331,BARA SPATE,200,200,0,999999999,0,24,0,1,0,630596,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630343,42
630597,4,200332,BARA SPATE,200,200,0,999999999,0,24,0,1,0,630597,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630344,42
630598,4,200333,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630598,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630345,42
631013,4,200747,MOTOR,1980,1980,0,999999999,0,24,0,1,0,631013,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630656,94
630667,4,200401,TURBO,900,900,0,999999999,0,24,0,1,0,630667,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630327,101
630601,4,200336,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630601,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630348,42
630602,4,200337,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630602,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630349,42
630603,4,200338,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630603,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630350,42
630604,4,200339,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630604,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630351,42
630605,4,200340,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630605,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630352,42
630606,4,200341,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630606,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630353,42
630608,4,200343,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630608,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630355,42
630609,4,200344,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630609,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630356,42
630610,4,200345,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630610,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630357,42
630611,4,200346,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630611,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630358,42
630612,4,200347,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630612,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630359,42
630613,4,200348,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630613,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630360,42
630569,4,200304,BARA FATA,350,350,0,999999999,0,24,0,1,0,630569,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630408,20
631991,4,201725,TURBO,900,900,0,999999999,0,24,0,1,0,631991,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630658,101
630571,4,200306,BARA FATA,350,350,0,999999999,0,24,0,1,0,630571,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630410,20
630572,4,200307,BARA FATA,800,800,0,999999999,0,24,0,1,0,630572,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630411,20
630573,4,200308,BARA FATA,400,400,0,999999999,0,24,0,1,0,630573,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630412,20
630668,4,200402,TURBO,900,900,0,999999999,0,24,0,1,0,630668,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630331,101
630615,4,200350,BARA SPATE,350,350,0,999999999,0,24,0,1,0,630615,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630362,42
630616,4,200351,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630616,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630363,42
630742,4,200476,COMPRESOR CLIMA,350,350,0,999999999,0,24,0,1,0,630742,NULL,8D0 260 805D        506031-0781     082J 955150,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630327,102
630670,4,200404,TURBO,900,900,0,999999999,0,24,0,1,0,630670,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630333,101
630743,4,200477,COMPRESOR CLIMA,400,400,0,999999999,0,24,0,1,0,630743,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630331,102
630672,4,200406,TURBO,700,700,0,999999999,0,24,0,1,0,630672,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630335,101
630744,4,200478,COMPRESOR CLIMA,400,400,0,999999999,0,24,0,1,0,630744,NULL,"CALSONIC KANSEI, 64.52-6 905 643     3R410 45010     Made in Japan",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630332,102
630745,4,200479,COMPRESOR CLIMA,400,400,0,999999999,0,24,0,1,0,630745,NULL,"SEIKO KEIKI, 64.52 8 386 650    Made in Japan",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630333,102
630746,4,200480,COMPRESOR CLIMA,400,400,0,999999999,0,24,0,1,0,630746,NULL,"DENSO, 7SB16C   447200-9750, Made in Japan",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630334,102
630676,4,200410,TURBO,900,900,0,999999999,0,24,0,1,0,630676,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630346,101
630677,4,200411,TURBO,900,900,0,999999999,0,24,0,1,0,630677,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630339,101
630678,4,200412,TURBO,900,900,0,999999999,0,24,0,1,0,630678,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630338,101
630627,4,200362,BARA SPATE,350,350,0,999999999,0,24,0,1,0,630627,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630374,42
630628,4,200363,BARA SPATE,200,200,0,999999999,0,24,0,1,0,630628,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630375,42
630679,4,200413,TURBO,900,900,0,999999999,0,24,0,1,0,630679,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630340,101
630747,4,200481,COMPRESOR CLIMA,400,400,0,999999999,0,24,0,1,0,630747,NULL,"SANDEN, 4048205244, R134a, Made in Japan",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630335,102
630631,4,200366,BARA SPATE,200,200,0,999999999,0,24,0,1,0,630631,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630378,42
630681,4,200415,TURBO,1350,1350,0,999999999,0,24,0,1,0,630681,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630345,101
630969,4,200703,CAPOTA,300,300,0,999999999,0,24,0,1,0,630969,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630338,21
630683,4,200417,TURBO,650,650,0,999999999,0,24,0,1,0,630683,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630343,101
630684,4,200418,TURBO,650,650,0,999999999,0,24,0,1,0,630684,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630344,101
630749,4,200483,COMPRESOR CLIMA,350,350,0,999999999,0,24,0,1,0,630749,NULL,"2004MAR08, YS4H-19D629-AC, 1343, P1",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630337,102
630750,4,200484,COMPRESOR CLIMA,350,350,0,999999999,0,24,0,1,0,630750,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630410,102
630751,4,200485,COMPRESOR CLIMA,350,350,0,999999999,0,24,0,1,0,630751,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630346,102
630752,4,200486,COMPRESOR CLIMA,350,350,0,999999999,0,24,0,1,0,630752,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630339,102
630640,4,200375,BARA SPATE,350,350,0,999999999,0,24,0,1,0,630640,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630387,42
631488,4,201222,ARIPA SPATE DREAPTA,150,150,0,999999999,0,24,0,1,0,631488,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630384,24
630642,4,200377,BARA SPATE,150,150,0,999999999,0,24,0,1,0,630642,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630389,42
630643,4,200378,BARA SPATE,150,150,0,999999999,0,24,0,1,0,630643,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630390,42
630644,4,200379,BARA SPATE,150,150,0,999999999,0,24,0,1,0,630644,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630391,42
630645,4,200380,BARA SPATE,150,150,0,999999999,0,24,0,1,0,630645,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630392,42
630970,4,200704,CAPOTA,350,350,0,999999999,0,24,0,1,0,630970,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630339,21
630647,4,200382,BARA SPATE,200,200,0,999999999,0,24,0,1,0,630647,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630394,42
630691,4,200425,TURBO,900,900,0,999999999,0,24,0,1,0,630691,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630350,101
630649,4,200384,BARA SPATE,250,250,0,999999999,0,24,0,1,0,630649,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630408,42
630650,4,200385,BARA SPATE,350,350,0,999999999,0,24,0,1,0,630650,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630409,42
630692,4,200426,TURBO,900,900,0,999999999,0,24,0,1,0,630692,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630355,101
630652,4,200387,BARA SPATE,500,500,0,999999999,0,24,0,1,0,630652,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630411,42
630653,4,200388,BARA SPATE,350,350,0,999999999,0,24,0,1,0,630653,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630412,42
630693,4,200427,TURBO,900,900,0,999999999,0,24,0,1,0,630693,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630352,101
630694,4,200428,TURBO,900,900,0,999999999,0,24,0,1,0,630694,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630353,101
630696,4,200430,TURBO,900,900,0,999999999,0,24,0,1,0,630696,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630354,101
630697,4,200431,TURBO,900,900,0,999999999,0,24,0,1,0,630697,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630357,101
630698,4,200432,TURBO,900,900,0,999999999,0,24,0,1,0,630698,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630351,101
631014,4,200748,COMPRESOR CLIMA,550,550,0,999999999,0,24,0,1,0,631014,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630656,102
630700,4,200434,TURBO,900,900,0,999999999,0,24,0,1,0,630700,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630362,101
630973,4,200707,CAPOTA,400,400,0,999999999,0,24,0,1,0,630973,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630342,21
630758,4,200492,COMPRESOR CLIMA,350,350,0,999999999,0,24,0,1,0,630758,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630343,102
630759,4,200493,COMPRESOR CLIMA,350,350,0,999999999,0,24,0,1,0,630759,NULL,"1SEP24, FS 10, 1S7H-19D629-EA, Made in Mexico",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630344,102
630760,4,200494,COMPRESOR CLIMA,500,500,0,999999999,0,24,0,1,0,630760,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630347,102
630761,4,200495,COMPRESOR CLIMA,550,550,0,999999999,0,24,0,1,0,630761,NULL,"7S7U16C, 447220-8501, Made in Japan",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630348,102
630706,4,200440,TURBO,750,750,0,999999999,0,24,0,1,0,630706,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630367,101
630707,4,200441,TURBO,1350,1350,0,999999999,0,24,0,1,0,630707,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630412,101
630708,4,200442,TURBO,750,750,0,999999999,0,24,0,1,0,630708,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630368,101
630709,4,200443,TURBO,700,700,0,999999999,0,24,0,1,0,630709,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630369,101
630762,4,200496,COMPRESOR CLIMA,550,550,0,999999999,0,24,0,1,0,630762,NULL,"DENSO   10PA17C   447200-4303, Made in Japan",0,NULL,NULL,NULL,NULL,0,0,1,0,0,630349,102
630763,4,200497,COMPRESOR CLIMA,550,550,0,999999999,0,24,0,1,0,630763,NULL,DENSO   447220-8502    7SBU16C   06C02673   Made in Japan,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630358,102
631486,4,201220,ARIPA SPATE DREAPTA,150,150,0,999999999,0,24,0,1,0,631486,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630380,24
630975,4,200709,CAPOTA,400,400,0,999999999,0,24,0,1,0,630975,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630344,21
630714,4,200448,TURBO,900,900,0,999999999,0,24,0,1,0,630714,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,1,0,0,630408,101
